X,Y,CentroidNumber
1.6194447,4.501517,1
X,Y,CentroidNumber
1.6000925,4.5200534,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
1.6577425,4.457282,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
1.181151,4.4129915,1
X,Y,CentroidNumber
1.2019994,4.3894677,1
X,Y,CentroidNumber
1.3379486,4.4672813,1
X,Y,CentroidNumber
1.5965496,4.4416475,1
X,Y,CentroidNumber
1.2828448,4.408748,1
X,Y,CentroidNumber
1.5490927,4.415764,1
X,Y,CentroidNumber
1.5946301,4.3828197,1
X,Y,CentroidNumber
1.2471535,4.337234,1
X,Y,CentroidNumber
1.590038,4.3650017,1
X,Y,CentroidNumber
1.7057217,4.348579,1
X,Y,CentroidNumber
1.2764065,4.269841,1
X,Y,CentroidNumber
1.2337356,4.163023,1
X,Y,CentroidNumber
1.6868141,4.301978,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
1.6085147,4.257301,1
X,Y,CentroidNumber
1.6173478,4.2160954,1
X,Y,CentroidNumber
1.6829116,4.20225,1
X,Y,CentroidNumber
1.7005485,4.149177,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
1.7904785,4.0846434,1
X,Y,CentroidNumber
1.7133654,4.109717,1
X,Y,CentroidNumber
1.7209803,4.0326223,1
X,Y,CentroidNumber
1.6995946,4.011545,1
X,Y,CentroidNumber
1.6613262,3.960412,1
X,Y,CentroidNumber
1.65817,3.9528751,1
X,Y,CentroidNumber
1.7429917,3.9314318,1
X,Y,CentroidNumber
1.7304935,3.9079428,1
X,Y,CentroidNumber
1.5805572,3.862986,1
X,Y,CentroidNumber
1.6550018,3.8099208,1
X,Y,CentroidNumber
1.4993356,3.787303,1
X,Y,CentroidNumber
1.3548534,3.7198327,1
X,Y,CentroidNumber
1.3777696,3.70275,1
X,Y,CentroidNumber
1.3429829,3.6343458,1
X,Y,CentroidNumber
1.4106728,3.621954,1
X,Y,CentroidNumber
1.3423649,3.5548759,1
X,Y,CentroidNumber
1.5276736,3.5668283,1
X,Y,CentroidNumber
1.5300779,3.5430393,1
X,Y,CentroidNumber
1.5380497,3.469125,1
X,Y,CentroidNumber
1.4356433,3.431037,1
X,Y,CentroidNumber
1.4688685,3.4132466,1
X,Y,CentroidNumber
1.500419,3.366833,1
X,Y,CentroidNumber
1.5100803,3.3264503,1
X,Y,CentroidNumber
1.372929,3.2879477,1
X,Y,CentroidNumber
1.6049627,3.2659557,1
X,Y,CentroidNumber
1.5594598,3.2278528,1
X,Y,CentroidNumber
1.5091976,3.1907349,1
X,Y,CentroidNumber
1.5327032,3.1788616,1
X,Y,CentroidNumber
1.5199404,3.1321979,1
X,Y,CentroidNumber
1.5327234,3.1204612,1
X,Y,CentroidNumber
1.4866556,3.0232677,1
X,Y,CentroidNumber
1.454615,3.0228512,1
X,Y,CentroidNumber
1.4291472,2.960829,1
X,Y,CentroidNumber
1.4785522,2.9558685,1
X,Y,CentroidNumber
1.4705967,2.9071317,1
X,Y,CentroidNumber
1.4526129,2.9095194,1
X,Y,CentroidNumber
1.4861904,2.879843,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
1.4820528,2.8302786,1
X,Y,CentroidNumber
1.4517109,2.7922378,1
X,Y,CentroidNumber
1.4231452,2.7303288,1
X,Y,CentroidNumber
1.4230233,2.7301712,1
X,Y,CentroidNumber
1.2604061,2.604231,1
X,Y,CentroidNumber
1.3053596,2.589392,1
X,Y,CentroidNumber
1.2262646,2.5380094,1
X,Y,CentroidNumber
1.2346276,2.465481,1
X,Y,CentroidNumber
1.3292075,2.4931746,1
X,Y,CentroidNumber
1.2661535,2.4405293,1
X,Y,CentroidNumber
1.2942344,2.3438125,1
X,Y,CentroidNumber
1.3521624,2.3753655,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
1.3147613,2.2832787,1
X,Y,CentroidNumber
1.2179841,2.2257707,1
X,Y,CentroidNumber
1.2673224,2.1900258,1
X,Y,CentroidNumber
1.242171,2.1791096,1
X,Y,CentroidNumber
1.2459022,2.1968703,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
1.1551591,2.0481122,1
X,Y,CentroidNumber
1.131189,2.054274,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
0.7960588,1.630031,1
X,Y,CentroidNumber
0.76735806,1.6231291,1
X,Y,CentroidNumber
0.72481054,1.6575111,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
0.5555718,1.4615306,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
0.33988822,1.4049181,1
X,Y,CentroidNumber
0.2788531,1.4284142,1
X,Y,CentroidNumber
0.23698434,1.4264137,1
X,Y,CentroidNumber
0.20302114,1.4209274,1
X,Y,CentroidNumber
0.167524,1.4289467,1
X,Y,CentroidNumber
0.183812,1.3958576,1
X,Y,CentroidNumber
0.16289689,1.372752,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-0.25526863,1.3445928,1
X,Y,CentroidNumber
-0.2797995,1.3532813,1
X,Y,CentroidNumber
-0.31274763,1.3683233,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-0.37538925,1.3891277,1
X,Y,CentroidNumber
-0.39375234,1.3703976,1
X,Y,CentroidNumber
-0.41113847,1.390929,1
X,Y,CentroidNumber
-0.46259513,1.4068817,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-0.53557557,1.4147133,1
X,Y,CentroidNumber
-0.53106326,1.4023786,1
X,Y,CentroidNumber
-0.5934071,1.4420012,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-0.659253,1.4339597,1
X,Y,CentroidNumber
-0.6964251,1.4097048,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-0.8160015,1.407285,1
X,Y,CentroidNumber
-0.8504744,1.3869292,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-0.88559264,1.4284003,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-0.9914963,1.553884,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.0168027,1.6527624,1
X,Y,CentroidNumber
-1.0090929,1.6864352,1
X,Y,CentroidNumber
-1.0733994,1.6823153,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.1265043,1.7729883,1
X,Y,CentroidNumber
-1.1196401,1.7873355,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.149499,1.8401799,1
X,Y,CentroidNumber
-1.2125884,1.9117346,1
X,Y,CentroidNumber
-1.3306344,1.908473,1
X,Y,CentroidNumber
-1.3401941,1.977224,1
X,Y,CentroidNumber
-1.2591281,1.9326594,1
X,Y,CentroidNumber
-1.2460966,1.9865463,1
X,Y,CentroidNumber
-1.2795781,1.995062,1
X,Y,CentroidNumber
-1.261216,2.0396311,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.234457,2.0881953,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.3937583,2.2302961,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.4223144,2.326847,1
X,Y,CentroidNumber
-1.476813,2.3159347,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.4246671,2.4587562,1
X,Y,CentroidNumber
-1.329011,2.4232655,1
X,Y,CentroidNumber
-1.3206356,2.5108104,1
X,Y,CentroidNumber
-1.192257,2.4742293,1
X,Y,CentroidNumber
-1.3812083,2.5788736,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.4726003,2.6308167,1
X,Y,CentroidNumber
-1.5165924,2.7046223,1
X,Y,CentroidNumber
-1.4618491,2.7171655,1
X,Y,CentroidNumber
-1.4161111,2.7513802,1
X,Y,CentroidNumber
-1.4949244,2.8365731,1
X,Y,CentroidNumber
-1.5459769,2.8631234,1
X,Y,CentroidNumber
-1.4562821,2.9029753,1
X,Y,CentroidNumber
-1.4582112,2.8904889,1
X,Y,CentroidNumber
-1.5052027,2.9299755,1
X,Y,CentroidNumber
-1.5041435,2.919805,1
X,Y,CentroidNumber
-1.5295658,2.969769,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.4928759,3.0123866,1
X,Y,CentroidNumber
-1.5178423,3.0842788,1
X,Y,CentroidNumber
-1.4395578,3.1442528,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.4455676,3.1940513,1
X,Y,CentroidNumber
-1.4424877,3.2019563,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.359992,3.2746408,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.4071426,3.3847756,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.462996,3.4174206,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.3663857,3.6275744,1
X,Y,CentroidNumber
-1.3690611,3.6171553,1
X,Y,CentroidNumber
-1.3743032,3.6516109,1
X,Y,CentroidNumber
-1.357848,3.6685505,1
X,Y,CentroidNumber
-1.3847189,3.701168,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.3732979,3.734238,1
X,Y,CentroidNumber
-1.2943399,3.738558,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.3967052,3.8014708,1
X,Y,CentroidNumber
-1.4024926,3.8234901,1
X,Y,CentroidNumber
-1.3986492,3.837106,1
X,Y,CentroidNumber
-1.3138418,3.8684556,1
X,Y,CentroidNumber
-1.2977734,3.8728673,1
X,Y,CentroidNumber
-1.3607264,3.930516,1
X,Y,CentroidNumber
-1.2940098,3.9457822,1
X,Y,CentroidNumber
-1.2139109,3.9272106,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.2073826,3.9623892,1
X,Y,CentroidNumber
-1.3333211,4.015414,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.3277036,4.0948634,1
X,Y,CentroidNumber
-1.22526,4.0795817,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.4087596,4.0456696,1
X,Y,CentroidNumber
-1.4238487,4.0559797,1
X,Y,CentroidNumber
-1.2916479,4.087186,1
X,Y,CentroidNumber
-1.2278717,4.1116543,1
X,Y,CentroidNumber
-1.2630569,4.1639137,1
X,Y,CentroidNumber
-1.4006048,4.166117,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.4196868,4.2683554,1
X,Y,CentroidNumber
-1.3879641,4.2652454,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.3755237,4.3095684,1
X,Y,CentroidNumber
-1.2469748,4.330036,1
X,Y,CentroidNumber
-1.1428815,4.346044,1
X,Y,CentroidNumber
-1.1372315,4.2896347,1
X,Y,CentroidNumber
-1.2666467,4.3784127,1
X,Y,CentroidNumber
-1.3269172,4.3801365,1
X,Y,CentroidNumber
-1.2397066,4.308198,1
X,Y,CentroidNumber
-1.1678586,4.3417196,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.1111101,4.408264,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-1.1076365,4.475449,1
X,Y,CentroidNumber
-1.0693129,4.480054,1
X,Y,CentroidNumber
-1.1178108,4.4897103,1
X,Y,CentroidNumber
-1.0438774,4.5765142,1
X,Y,CentroidNumber
-1.0603921,4.53964,1
X,Y,CentroidNumber
-1.0658467,4.562175,1
X,Y,CentroidNumber
-1.0571091,4.602766,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-0.94374067,4.6108117,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
-0.9708396,4.668184,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
1.1952746,4.9593353,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
1.2185712,4.8941627,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
1.6812791,4.883046,1
X,Y,CentroidNumber
1.1964357,4.845543,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
1.4796495,4.832194,1
X,Y,CentroidNumber
1.5642736,4.8044467,1
X,Y,CentroidNumber
1.6556702,4.7616754,1
X,Y,CentroidNumber
1.2529805,4.7640204,1
X,Y,CentroidNumber
1.5873051,4.7384915,1
X,Y,CentroidNumber
1.2220781,4.676768,1
X,Y,CentroidNumber
1.3237376,4.663569,1
X,Y,CentroidNumber
1.4744132,4.6857758,1
X,Y,CentroidNumber
1.2746321,4.661034,1
X,Y,CentroidNumber
1.2696422,4.6018405,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
,,1
X,Y,CentroidNumber
1.2880903,4.5346165,1
X,Y,CentroidNumber
1.5408401,4.547189,1
X,Y,CentroidNumber
1.3054917,4.5062003,1
X,Y,CentroidNumber
1.5299747,4.4996924,1
X,Y,CentroidNumber
1.5223765,4.451987,1
X,Y,CentroidNumber
